object_detection/images/cug_v1_f200.jpg,1083,311,1170,383,sand,yes
object_detection/images/cug_l_v1_f825.jpg,1204,172,1919,838,sand,yes
object_detection/images/2020-06-12-09-32-10-2678_890.jpg,258,86,354,186,sand,unrecognized
object_detection/images/2020-06-12-15-33-01-1369_440.jpg,812,580,1082,759,sand,yes
object_detection/images/2020-06-12-09-32-10-2677_3470.jpg,511,156,1611,828,sand,yes
object_detection/images/2020-06-12-09-32-10-2677_1120.jpg,762,116,1147,266,sand,no
object_detection/images/cug_l_v9_f50950.jpg,477,146,699,406,sand,no
object_detection/images/cug_l_v3_f50175.jpg,783,395,1280,720,sand,yes
object_detection/images/2020-06-11-18-05-08-2790_260.jpg,1352,73,1520,203,sand,yes
object_detection/images/cug_l_v0_f6125.jpg,1551,294,1919,787,sand,yes
object_detection/images/2020-06-12-09-32-10-2678_830.jpg,1767,212,1920,385,sand,no
object_detection/images/wuwei_2020-07-17-18-10-01-7053_6525.jpg,1488,435,1920,752,sand,no
object_detection/images/2020-06-12-15-33-01-1369_2220.jpg,516,610,1222,971,sand,yes
object_detection/images/2020-06-12-15-33-01-1363_440.jpg,673,167,980,409,sand,yes
object_detection/images/2020-06-12-15-33-01-1358_12470.jpg,703,323,792,423,sand,no
object_detection/images/cug_v2_f100.jpg,808,347,965,557,sand,yes
object_detection/images/2020-06-12-09-32-10-2678_1060.jpg,1511,164,1705,265,sand,no
object_detection/images/2020-06-12-15-33-01-1363_1770.jpg,897,161,1046,300,sand,yes
object_detection/images/2020-06-12-15-33-01-1358_12650.jpg,951,311,1208,558,sand,no
object_detection/images/2020-06-12-09-32-10-2678_1400.jpg,261,87,354,167,sand,no
object_detection/images/2020-06-12-09-32-10-2678_1230.jpg,1253,150,1492,265,sand,no
object_detection/images/2020-06-11-18-05-08-2803_10840.jpg,928,269,1113,362,sand,yes
object_detection/images/cug_l_v3_f50225.jpg,804,175,1051,327,sand,yes
