SandCar/images/cug_l_v0_f3400.jpg,1150,234,1434,505,sand,unrecognized
SandCar/images/cug_l_v10_f11725.jpg,967,388,1078,496,sand,unrecognized
SandCar/images/cug_l_v10_f57000.jpg,702,479,1026,952,sand,yes
SandCar/images/cug_l_v10_f57000.jpg,939,310,1020,397,sand,yes
SandCar/images/cug_l_v3_f13250.jpg,604,120,676,192,sand,yes
SandCar/images/cug_v17_f100.jpg,618,248,1023,662,sand,yes
SandCar/images/cug_v13_f75.jpg,793,363,954,552,sand,yes
SandCar/images/cug_l_v1_f6200.jpg,1526,155,1861,372,sand,yes
SandCar/images/cug_v9_f250.jpg,861,170,1110,485,sand,yes
SandCar/images/cug_v15_f325.jpg,977,436,1098,552,sand,no
SandCar/images/cug_l_v0_f6950.jpg,1104,180,1180,251,sand,no
SandCar/images/cug_l_v3_f18975.jpg,579,222,826,469,sand,yes
SandCar/images/cug_v8_f325.jpg,814,193,1099,549,sand,yes
SandCar/images/cug_v0_f625.jpg,961,364,1125,552,sand,yes
SandCar/images/cug_l_v9_f64700.jpg,690,70,766,158,sand,yes
SandCar/images/cug_v11_f475.jpg,526,572,1033,1080,sand,yes
SandCar/images/cug_v11_f475.jpg,816,358,959,511,sand,unrecognized
SandCar/images/cug_v13_f200.jpg,762,393,965,640,sand,yes
SandCar/images/cug_v13_f200.jpg,838,345,957,429,sand,yes
SandCar/images/cug_v13_f650.jpg,814,354,954,538,sand,yes
SandCar/images/cug_l_v2_f6075.jpg,310,160,1007,413,sand,yes
SandCar/images/cug_l_v0_f10375.jpg,1044,272,1398,419,sand,no
SandCar/images/cug_v3_f75.jpg,816,358,963,540,sand,yes
SandCar/images/cug_l_v10_f12125.jpg,988,454,1139,615,sand,unrecognized
SandCar/images/cug_v2_f75.jpg,990,475,1361,924,sand,no
SandCar/images/cug_v2_f75.jpg,815,350,963,544,sand,yes
SandCar/images/cug_l_v0_f3375.jpg,1106,212,1321,426,sand,unrecognized
SandCar/images/cug_l_v3_f60725.jpg,684,336,1280,720,sand,yes
SandCar/images/cug_l_v11_f74925.jpg,315,363,443,496,sand,no
SandCar/images/cug_l_v0_f5075.jpg,1119,183,1200,259,sand,unrecognized
SandCar/images/cug_l_v0_f5075.jpg,994,136,1057,199,sand,unrecognized
SandCar/images/cug_v6_f425.jpg,731,439,1015,804,sand,yes
SandCar/images/cug_l_v10_f16150.jpg,874,349,944,424,sand,unrecognized
SandCar/images/cug_v17_f225.jpg,618,248,1021,652,sand,yes
SandCar/images/cug_v10_f275.jpg,848,329,951,459,sand,yes
SandCar/images/cug_v15_f450.jpg,682,465,1022,935,sand,yes
SandCar/images/cug_l_v10_f51875.jpg,1034,557,1691,1080,sand,yes
SandCar/images/cug_v9_f175.jpg,946,124,1109,318,sand,yes
SandCar/images/cug_l_v2_f5950.jpg,1562,238,1785,353,sand,no
SandCar/images/cug_l_v2_f10300.jpg,375,176,538,304,sand,no
SandCar/images/cug_l_v0_f9650.jpg,1329,135,1443,221,sand,no
SandCar/images/cug_v11_f750.jpg,760,394,971,657,sand,yes
SandCar/images/cug_v9_f75.jpg,1024,78,1118,195,sand,unrecognized
SandCar/images/cug_v5_f325.jpg,753,429,1019,771,sand,yes
SandCar/images/cug_l_v2_f1250.jpg,1183,148,1435,260,sand,no
SandCar/images/cug_l_v2_f1250.jpg,261,87,354,175,sand,no
SandCar/images/cug_v16_f350.jpg,303,416,661,793,sand,no
SandCar/images/cug_v13_f125.jpg,783,378,952,603,sand,yes
SandCar/images/cug_v13_f125.jpg,839,336,957,481,sand,yes
SandCar/images/cug_l_v0_f7875.jpg,1107,178,1183,252,sand,no
SandCar/images/cug_l_v0_f8450.jpg,1109,180,1183,252,sand,unrecognized
SandCar/images/cug_l_v0_f10400.jpg,716,277,1060,420,sand,no
SandCar/images/cug_l_v10_f21075.jpg,854,332,956,452,sand,unrecognized
SandCar/images/cug_v10_f425.jpg,952,334,1058,468,sand,unrecognized
SandCar/images/cug_l_v2_f2200.jpg,566,216,1117,609,sand,no
SandCar/images/cug_v15_f200.jpg,879,305,950,396,sand,unrecognized
SandCar/images/cug_v9_f375.jpg,417,348,1102,1080,sand,yes
SandCar/images/cug_v6_f275.jpg,1026,575,1809,1080,sand,yes
SandCar/images/cug_v6_f275.jpg,749,419,1001,747,sand,yes
SandCar/images/cug_v12_f600.jpg,1600,452,1920,767,sand,yes
SandCar/images/cug_l_v0_f14100.jpg,1000,149,1094,250,sand,yes
SandCar/images/cug_l_v10_f16350.jpg,1600,452,1918,758,sand,yes
SandCar/images/cug_l_v2_f3450.jpg,1427,201,1746,388,sand,yes
SandCar/images/cug_l_v0_f13450.jpg,988,143,1069,231,sand,yes
SandCar/images/cug_l_v10_f40875.jpg,821,349,954,510,sand,yes
SandCar/images/cug_l_v2_f14250.jpg,0,165,664,509,sand,yes
SandCar/images/cug_l_v0_f4825.jpg,1118,181,1212,257,sand,unrecognized
SandCar/images/cug_l_v2_f8725.jpg,1653,232,1823,333,sand,no
SandCar/images/cug_l_v10_f39350.jpg,448,879,1088,1080,sand,yes
SandCar/images/cug_l_v10_f39350.jpg,809,362,964,553,sand,yes
SandCar/images/cug_l_v11_f13225.jpg,378,396,518,522,sand,no
SandCar/images/cug_l_v0_f8650.jpg,1383,279,1642,467,sand,no
SandCar/images/cug_v2_f175.jpg,887,300,958,385,sand,unrecognized
SandCar/images/cug_l_v2_f9525.jpg,1069,141,1331,264,sand,no
SandCar/images/cug_l_v3_f47400.jpg,548,183,708,350,sand,yes
SandCar/images/cug_v7_f300.jpg,856,395,947,485,sand,unrecognized
SandCar/images/cug_v8_f200.jpg,1011,87,1116,204,sand,yes
SandCar/images/cug_v14_f375.jpg,698,436,1015,889,sand,yes
SandCar/images/cug_v0_f700.jpg,1026,484,1475,1029,sand,yes
SandCar/images/cug_l_v9_f50950.jpg,477,146,699,406,sand,no
SandCar/images/cug_v5_f125.jpg,871,318,950,422,sand,unrecognized
SandCar/images/cug_v11_f550.jpg,441,612,1048,1080,sand,yes
SandCar/images/cug_v18_f200.jpg,1135,93,1244,223,sand,unrecognized
SandCar/images/cug_v10_f350.jpg,643,462,1009,959,sand,yes
SandCar/images/cug_l_v2_f5875.jpg,459,218,874,401,sand,no
SandCar/images/cug_v1_f100.jpg,1232,362,1443,538,sand,yes
SandCar/images/cug_v6_f500.jpg,663,481,1047,988,sand,yes
SandCar/images/cug_v6_f150.jpg,1024,573,1781,1080,sand,yes
SandCar/images/cug_v6_f150.jpg,797,386,987,622,sand,unrecognized
SandCar/images/cug_v3_f325.jpg,728,457,1008,808,sand,yes
SandCar/images/cug_l_v7_f13625.jpg,836,274,1208,519,sand,yes
SandCar/images/cug_l_v0_f14225.jpg,1049,177,1197,342,sand,yes
SandCar/images/cug_v17_f300.jpg,619,250,1025,666,sand,yes
SandCar/images/cug_l_v11_f74800.jpg,859,365,1920,1080,sand,no
SandCar/images/cug_l_v1_f1100.jpg,809,114,1192,263,sand,no
SandCar/images/cug_l_v10_f23950.jpg,1003,445,1323,825,sand,yes
SandCar/images/cug_l_v0_f850.jpg,1082,187,1362,507,sand,yes
SandCar/images/cug_l_v3_f60600.jpg,684,334,1280,720,sand,yes
SandCar/images/cug_l_v2_f10425.jpg,911,440,1605,900,sand,no
SandCar/images/cug_v13_f600.jpg,846,327,949,447,sand,unrecognized
SandCar/images/cug_l_v3_f100.jpg,696,153,846,266,sand,yes
SandCar/images/cug_l_v3_f100.jpg,590,123,668,195,sand,yes
SandCar/images/cug_v17_f150.jpg,620,251,1023,663,sand,yes
SandCar/images/cug_v3_f175.jpg,760,401,983,675,sand,yes
SandCar/images/cug_v3_f175.jpg,835,342,953,404,sand,unrecognized
SandCar/images/cug_v13_f25.jpg,797,359,955,534,sand,yes
SandCar/images/cug_v6_f300.jpg,848,333,956,453,sand,unrecognized
SandCar/images/cug_v12_f325.jpg,678,423,1001,870,sand,no
SandCar/images/cug_v1_f350.jpg,608,498,1028,1074,sand,yes
SandCar/images/cug_v9_f200.jpg,927,136,1108,364,sand,yes
SandCar/images/cug_l_v10_f83825.jpg,821,365,966,539,sand,unrecognized
SandCar/images/cug_v15_f375.jpg,707,444,1034,903,sand,yes
SandCar/images/cug_v15_f375.jpg,831,360,964,447,sand,unrecognized
SandCar/images/cug_l_v0_f4550.jpg,1118,184,1202,256,sand,no
SandCar/images/cug_v17_f50.jpg,618,247,1025,657,sand,yes
SandCar/images/cug_l_v0_f3450.jpg,1397,355,1918,1060,sand,yes
SandCar/images/cug_l_v0_f4950.jpg,1121,183,1201,255,sand,unrecognized
SandCar/images/cug_l_v2_f825.jpg,262,86,355,149,sand,unrecognized
SandCar/images/cug_l_v2_f825.jpg,0,144,722,519,sand,yes
SandCar/images/cug_l_v2_f825.jpg,1707,210,1920,389,sand,yes
SandCar/images/cug_l_v2_f825.jpg,1512,161,1703,255,sand,no
SandCar/images/cug_l_v10_f79525.jpg,989,466,1367,910,sand,yes
SandCar/images/cug_l_v0_f8400.jpg,1108,179,1184,252,sand,unrecognized
SandCar/images/cug_l_v1_f850.jpg,820,114,1208,253,sand,no
SandCar/images/cug_l_v0_f10450.jpg,63,306,376,437,sand,no
SandCar/images/cug_l_v0_f9600.jpg,1605,169,1811,303,sand,no
SandCar/images/cug_v11_f350.jpg,742,414,991,754,sand,yes
SandCar/images/cug_v11_f350.jpg,852,323,951,420,sand,unrecognized
SandCar/images/cug_v11_f700.jpg,759,392,970,661,sand,yes
SandCar/images/cug_l_v10_f36575.jpg,961,351,1087,496,sand,unrecognized
SandCar/images/cug_l_v9_f64475.jpg,551,137,741,344,sand,yes
SandCar/images/cug_l_v9_f64475.jpg,0,398,545,1080,sand,yes
SandCar/images/cug_l_v2_f10350.jpg,455,221,692,392,sand,no
SandCar/images/cug_l_v1_f3475.jpg,789,156,1701,740,sand,yes
SandCar/images/cug_v13_f525.jpg,879,300,950,383,sand,unrecognized
SandCar/images/cug_v13_f175.jpg,770,387,955,622,sand,yes
SandCar/images/cug_l_v10_f38750.jpg,449,819,1091,1080,sand,yes
SandCar/images/cug_l_v10_f38750.jpg,840,339,959,481,sand,yes
SandCar/images/cug_l_v3_f47650.jpg,569,197,763,401,sand,yes
SandCar/images/cug_v17_f275.jpg,618,249,1024,650,sand,yes
SandCar/images/cug_l_v0_f5875.jpg,1060,144,1149,228,sand,yes
SandCar/images/cug_l_v0_f5875.jpg,1311,266,1528,435,sand,no
SandCar/images/cug_l_v1_f8700.jpg,346,252,1046,613,sand,no
SandCar/images/cug_v6_f475.jpg,702,456,1031,890,sand,yes
SandCar/images/cug_l_v1_f6175.jpg,1022,135,1685,464,sand,yes
SandCar/images/cug_v10_f225.jpg,984,532,1523,1080,sand,yes
SandCar/images/cug_v10_f225.jpg,881,305,951,386,sand,unrecognized
SandCar/images/cug_l_v10_f24525.jpg,1025,528,1633,1080,sand,yes
